OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
COSMOS 1408 DEB,1982-092RU,2026-03-01T17:43:09.965856,15.46668816,.0013701,82.5669,337.4807,289.4235,70.5533,0,U,50032,999,23824,.13599E-3,.6849E-4,0
COSMOS 1408 DEB,1982-092SW,2026-03-01T19:12:04.671648,15.70426197,.0014329,82.6142,346.2146,149.4298,210.7802,0,U,50058,999,24042,.40797E-3,.50347E-3,0
COSMOS 1408 DEB,1982-092ADS,2026-03-01T16:05:41.197344,15.31585596,.0128379,82.1982,133.1522,282.5088,76.1815,0,U,50404,999,22394,.34388E-2,.13781E-2,0
COSMOS 1408 DEB,1982-092ALR,2026-03-01T19:34:32.768256,15.61796380,.0022736,82.5718,351.5453,213.6002,146.3815,0,U,50621,999,23482,.43331E-3,.38106E-3,0
