OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
COSMOS 2361,1998-076A,2026-03-01T03:59:35.683008,13.73226455,.0032506,82.9316,286.0952,49.2241,73.2257,0,U,25590,999,36187,.67842746E-4,.78E-6,0
COSMOS 2378,2001-023A,2026-03-01T12:35:22.646688,13.74150144,.003282,82.9267,301.3224,350.1050,76.4094,0,U,26818,999,24005,.6772E-4,.79E-6,0
COSMOS 2389,2002-026A,2026-03-01T11:53:57.463008,13.75163540,.004591,82.9465,248.6825,198.6531,219.4145,0,U,27436,999,19231,.62631E-4,.76E-6,0
COSMOS 2398,2003-023A,2026-03-01T12:28:38.875296,13.72394524,.0030151,82.9479,214.6374,253.2670,172.3976,0,U,27818,999,13897,.47331E-4,.58E-6,0
COSMOS 2407,2004-028A,2026-03-01T09:39:32.448096,13.76323964,.0039115,82.9640,154.6596,191.8073,240.6359,0,U,28380,999,8505,.53577E-4,.68E-6,0
COSMOS 2414,2005-002A,2026-03-01T06:07:53.921280,13.87914052,.0038614,82.9498,125.2978,277.2869,82.3906,0,U,28521,999,6884,.653E-4,.93E-6,0
COSMOS 2429,2007-038A,2026-03-01T03:44:27.273408,13.75157300,.00384005,82.9780,285.5140,175.1907,184.9626,0,U,32052,999,92680,.65424224E-4,.78E-6,0
COSMOS 2454,2009-039A,2026-03-01T12:19:13.483200,13.89940078,.0018639,82.9540,108.9343,202.9865,268.3551,0,U,35635,999,84244,.58508E-4,.88E-6,0
COSMOS 2463,2010-017A,2026-03-01T05:47:43.802016,13.71657060,.0037474,82.9643,329.0365,70.2361,42.0785,0,U,36519,999,79313,.56583E-4,.67E-6,0
