OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
QIANFAN-34,2024-185R,2026-03-01T12:01:22.982880,14.02378751,.0008188,88.9711,69.4700,87.1411,273.0706,0,U,61567,999,8039,.29655E-3,.469E-5,0
QIANFAN-35,2024-185S,2026-03-01T10:58:05.556000,14.28109485,.0007913,88.9742,67.6221,43.1654,317.0160,0,U,61568,999,8141,.32598E-3,.825E-5,0
QIANFAN-36,2024-185T,2026-03-01T11:58:44.241024,13.55612637,.0006634,88.9716,72.8260,156.7062,203.4393,0,U,61569,999,7859,.19532E-3,.148E-5,0
QIANFAN-37,2024-232B,2026-03-01T10:13:47.103168,13.51004678,.000159,89.0042,33.3795,95.8376,264.2956,0,U,62238,999,10979,.93836E-4,.73E-6,0
QIANFAN-38,2024-232C,2026-03-01T10:49:15.860928,13.51003309,.0013801,89.0049,33.2982,335.9713,24.0792,0,U,62239,999,10985,.7428E-4,.6E-6,0
QIANFAN-39,2024-232D,2026-03-01T11:14:53.744640,14.25432425,.0016019,89.0048,28.3004,172.3522,187.7919,0,U,62240,999,11260,.16165E-3,.396E-5,0
QIANFAN-40,2024-232E,2026-03-01T11:36:39.561408,13.51002469,.001314,89.0078,32.9015,344.7650,15.3103,0,U,62241,999,11022,.75848E-4,.61E-6,0
QIANFAN-41,2024-232F,2026-03-01T11:48:34.580160,13.51004188,.0013086,89.0047,33.2442,332.0292,28.0154,0,U,62242,999,10988,.16989E-3,.122E-5,0
QIANFAN-42,2024-232G,2026-03-01T10:43:01.109568,14.24526515,.0014628,89.0046,28.3619,178.0019,182.1235,0,U,62243,999,11257,.1556E-3,.376E-5,0
QIANFAN-43,2024-232H,2026-03-01T09:55:56.520768,13.51004159,.0014789,89.0052,33.3209,336.9256,23.1229,0,U,62244,999,7848,.58237E-4,.49E-6,0
QIANFAN-44,2024-232J,2026-03-01T11:24:49.230720,13.51002140,.0012913,89.0051,33.1242,334.6942,25.3575,0,U,62245,999,10996,.89039E-4,.69E-6,0
QIANFAN-45,2024-232K,2026-03-01T10:37:27.036192,13.50999876,.0013554,89.0054,33.2768,333.9492,26.0975,0,U,62246,999,10988,.88E-4,.69E-6,0
QIANFAN-46,2024-232L,2026-03-01T11:12:57.204000,13.51002714,.0013794,89.0050,33.3401,339.6450,20.4149,0,U,62247,999,10984,.95788E-4,.74E-6,0
QIANFAN-47,2024-232M,2026-03-01T11:18:52.445376,13.51002646,.0014193,89.0046,33.2695,338.4909,21.5644,0,U,62248,999,10987,.90752E-4,.71E-6,0
QIANFAN-48,2024-232N,2026-03-01T10:25:33.754944,13.51002809,.0016529,89.0050,33.2781,340.2295,19.8213,0,U,62249,999,10987,.73506E-4,.59E-6,0
QIANFAN-49,2024-232P,2026-03-01T10:07:47.220384,13.51001969,.0013439,89.0049,33.2913,336.0919,23.9607,0,U,62250,999,7846,.93548E-4,.72E-6,0
QIANFAN-50,2024-232Q,2026-03-01T10:43:19.480800,13.51002923,.0015129,89.0054,33.3012,336.5451,23.5009,0,U,62251,999,7849,.80723E-4,.64E-6,0
QIANFAN-51,2024-232R,2026-03-01T10:19:40.405728,13.51003691,.001277,89.0048,33.2919,341.8919,18.1776,0,U,62252,999,7848,.90814E-4,.71E-6,0
QIANFAN-52,2024-232S,2026-03-01T11:01:08.388768,13.51000234,.001448,89.0045,33.1596,332.4805,27.5578,0,U,62253,999,7857,.81279E-4,.64E-6,0
QIANFAN-53,2024-232T,2026-03-01T10:31:28.926336,13.51002935,.001341,89.0052,33.2720,334.3280,25.7204,0,U,62254,999,7853,.72766E-4,.59E-6,0
QIANFAN-54,2024-232U,2026-03-01T11:30:46.340064,13.51002354,.0003365,89.0044,32.9395,45.4275,314.7150,0,U,62255,999,11004,.79081E-4,.63E-6,0
QIANFAN-55,2025-016A,2026-03-01T12:08:15.133344,13.50995946,.0019313,88.9697,95.0631,118.5145,241.7953,0,U,62785,999,5782,.84351E-4,.67E-6,0
QIANFAN-56,2025-016B,2026-03-01T10:45:11.071584,13.50997826,.001793,88.9671,94.8843,120.5913,239.7009,0,U,62786,999,5786,.7926E-4,.63E-6,0
QIANFAN-57,2025-016C,2026-03-01T11:32:40.274016,13.50996718,.0001363,88.9702,95.0588,94.2663,265.8644,0,U,62787,999,5783,.73921E-4,.6E-6,0
QIANFAN-58,2025-016D,2026-03-01T10:51:06.528096,13.50998348,.0015925,88.9672,94.8691,113.5449,246.7377,0,U,62788,999,5787,.11286E-3,.85E-6,0
QIANFAN-59,2025-016E,2026-03-01T11:26:51.576576,13.50994274,.0016253,88.9695,94.9590,116.8431,243.4384,0,U,62789,999,5787,.74452E-4,.6E-6,0
QIANFAN-60,2025-016F,2026-03-01T12:14:16.134144,13.50992232,.0017838,88.9676,94.9119,113.8744,246.4278,0,U,62790,999,5786,.56728E-4,.49E-6,0
QIANFAN-61,2025-016G,2026-03-01T11:15:01.664928,13.50993539,.0016769,88.9743,95.1329,113.2656,247.0262,0,U,62791,999,5787,.53576E-4,.47E-6,0
QIANFAN-62,2025-016H,2026-03-01T11:20:51.832032,13.50996279,.0018151,88.9690,94.9582,113.7500,246.5557,0,U,62792,999,5786,.61862E-4,.52E-6,0
QIANFAN-63,2025-016J,2026-03-01T11:56:27.390336,13.50994841,.0018162,88.9697,94.9125,118.4933,241.8050,0,U,62793,999,5790,.85563E-4,.68E-6,0
QIANFAN-64,2025-016K,2026-03-01T11:09:06.460704,13.50992845,.0016158,88.9683,94.8793,112.0365,248.2504,0,U,62794,999,5789,.70135E-4,.58E-6,0
QIANFAN-65,2025-016L,2026-03-01T11:03:05.491872,13.51008414,.0015993,88.9680,94.9030,113.4946,246.7888,0,U,62795,999,5787,.76543E-4,.62E-6,0
QIANFAN-66,2025-016M,2026-03-01T11:44:31.259616,13.50996522,.0017133,88.9699,94.8856,109.7759,250.5242,0,U,62796,999,5792,.70748E-4,.58E-6,0
QIANFAN-67,2025-016N,2026-03-01T11:50:21.568416,13.50994927,.0017046,88.9689,94.9030,115.8365,244.4547,0,U,62797,999,5789,.86187E-4,.68E-6,0
QIANFAN-68,2025-016P,2026-03-01T11:38:45.331296,13.51004956,.0017106,88.9692,94.9519,114.2747,246.0193,0,U,62798,999,5787,.8891E-4,.7E-6,0
QIANFAN-69,2025-016Q,2026-03-01T12:02:26.689056,13.50993190,.0017856,88.9672,94.8027,115.2645,245.0359,0,U,62799,999,5791,.66738E-4,.55E-6,0
QIANFAN-70,2025-016R,2026-03-01T10:39:25.060320,13.50996764,.0017529,88.9693,94.9638,106.8823,253.4252,0,U,62800,999,5786,.69847E-4,.57E-6,0
QIANFAN-71,2025-016S,2026-03-01T12:20:03.542496,13.50996245,.0017726,88.9687,94.9312,118.3670,241.9271,0,U,62801,999,5787,.57437E-4,.49E-6,0
QIANFAN-72,2025-016T,2026-03-01T10:57:07.088256,13.50995948,.0020882,88.9677,94.9429,125.4847,234.8256,0,U,62802,999,5785,.67942E-4,.56E-6,0
QIANFAN-73,2025-046A,2026-03-01T11:35:48.007392,13.50997043,.0013115,88.9766,311.8914,256.7082,103.2606,0,U,63159,999,5804,.2278E-3,.159E-5,0
QIANFAN-74,2025-046B,2026-03-01T11:12:11.215872,13.50996692,.0001876,88.9766,311.7818,77.9771,282.1590,0,U,63160,999,5810,.27249E-3,.188E-5,0
QIANFAN-75,2025-046C,2026-03-01T10:53:40.499808,13.51000596,.0014329,88.9768,312.0179,260.4168,99.5364,0,U,63161,999,5797,.27831E-3,.192E-5,0
QIANFAN-76,2025-046D,2026-03-01T10:48:26.537760,13.51012864,.0011891,88.9767,311.9983,261.3102,98.6702,0,U,63162,999,5798,.28954E-3,.199E-5,0
QIANFAN-77,2025-046E,2026-03-01T10:51:06.607584,13.96171250,.0014006,88.9764,309.3585,187.9541,172.1415,0,U,63163,999,5943,.27411E-3,.39E-5,0
QIANFAN-78,2025-046F,2026-03-01T10:01:00.376608,13.50996970,.0013232,88.9766,311.8650,264.0313,95.9330,0,U,63164,999,5805,.28992E-3,.199E-5,0
QIANFAN-79,2025-046G,2026-03-01T10:42:43.711200,13.51007211,.0013077,88.9770,311.9727,262.1693,97.7973,0,U,63165,999,5800,.26677E-3,.184E-5,0
QIANFAN-80,2025-046H,2026-03-01T11:06:09.109152,13.50996811,.0011928,88.9767,311.6757,266.9425,93.0362,0,U,63166,999,5816,.2593E-3,.179E-5,0
QIANFAN-81,2025-046J,2026-03-01T10:34:37.669728,13.50982751,.0012942,88.9767,311.7458,254.6243,105.3478,0,U,63167,999,5811,.23822E-3,.166E-5,0
QIANFAN-82,2025-046K,2026-03-01T11:23:59.624160,13.50998186,.0011035,88.9768,311.7862,262.6984,97.2913,0,U,63168,999,5810,.2492E-3,.173E-5,0
QIANFAN-83,2025-046L,2026-03-01T10:54:00.250848,13.62018329,.0012317,88.9767,311.4102,240.4661,119.5269,0,U,63169,999,5831,.3165E-3,.256E-5,0
QIANFAN-84,2025-046M,2026-03-01T10:17:15.849024,13.50973103,.0013995,88.9767,311.9234,258.5407,101.4172,0,U,63170,999,5802,.29524E-3,.203E-5,0
QIANFAN-85,2025-046N,2026-03-01T10:12:52.583040,13.51000946,.0011443,88.9767,311.7953,261.4928,98.4927,0,U,63171,999,5809,.28475E-3,.196E-5,0
QIANFAN-86,2025-046P,2026-03-01T12:11:23.138880,13.51000087,.0009312,88.9769,311.6507,266.7123,93.2963,0,U,63172,999,5818,.27228E-3,.188E-5,0
QIANFAN-87,2025-046Q,2026-03-01T11:30:03.782880,13.51008388,.0009962,88.9765,311.7622,260.7839,99.2186,0,U,63173,999,5811,.2623E-3,.181E-5,0
QIANFAN-88,2025-046R,2026-03-01T10:06:52.052256,13.50996741,.0010403,88.9768,311.7248,270.5791,89.4168,0,U,63174,999,5813,.26814E-3,.185E-5,0
QIANFAN-89,2025-046S,2026-03-01T11:00:27.866304,13.51007322,.0014833,88.9768,311.9100,258.9417,101.0066,0,U,63175,999,5803,.26224E-3,.181E-5,0
QIANFAN-90,2025-046T,2026-03-01T09:55:20.190432,13.51007012,.0011764,88.9768,311.8871,257.5696,102.4139,0,U,63176,999,5804,.25422E-3,.176E-5,0
QIANFAN-91,2025-233A,2026-03-01T10:42:10.834272,13.51004229,.0001902,88.9923,54.0859,92.6679,267.4689,0,U,66033,999,1863,.1019E-3,.78E-6,0
