OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
INTELSAT 21 (IS-21),2012-045A,2026-03-01T10:27:17.525664,1.00271548,.000179,0.0431,271.7894,66.4579,279.8010,0,U,38749,999,4944,0,-.303E-5,0
INTELSAT 23 (IS-23),2012-057A,2026-03-01T10:28:47.382528,1.00274788,.0001038,0.0512,264.0691,70.9054,288.4322,0,U,38867,999,4887,0,-.303E-5,0
FM-6,2013-058A,2026-03-01T10:59:31.435008,1.00267346,.0003259,0.0210,127.6620,52.4922,27.7936,0,U,39360,999,4499,0,-.34E-6,0
INTELSAT 30 (IS-30),2014-062A,2026-03-01T12:06:32.158368,1.00271511,.0001189,0.0140,79.3267,40.3089,126.2417,0,U,40271,999,571,0,-.169E-5,0
DIRECTV 14,2014-078B,2026-03-01T12:05:14.875296,1.00269823,.0000286,0.0186,113.5799,50.8466,76.9185,0,U,40333,999,4096,0,-.143E-5,0
DIRECTV 15,2015-026A,2026-03-01T09:33:37.948032,1.00277750,.0000936,0.0192,103.0938,135.9982,320.6210,0,U,40663,999,3938,0,-.122E-5,0
SKY MEXICO-1,2015-026B,2026-03-01T10:21:25.589088,1.00267710,.0002242,0.0266,137.8747,219.7655,238.1871,0,U,40664,999,3937,0,0,0
INTELSAT 34 (IS-34),2015-039A,2026-03-01T10:28:02.453664,1.00273289,.0000086,0.0149,194.5358,151.5786,274.6253,0,U,40874,999,3854,0,-.304E-5,0
INTELSAT 31 (IS-31),2016-035A,2026-03-01T12:06:32.228352,1.00271522,.0001986,0.0385,252.8821,339.5525,13.4314,0,U,41581,999,3560,0,-.169E-5,0
INTELSAT 36 (IS-36),2016-053A,2026-03-01T09:20:31.428096,1.00269885,.0001403,0.0239,115.6113,208.5282,43.7042,0,U,41747,999,3487,0,0,0
INTELSAT 32E (IS-32E),2017-007B,2026-03-01T10:31:32.119680,1.00269620,.0000517,0.0136,116.4459,151.4670,6.0052,0,U,41945,999,3314,0,-.287E-5,0
INTELSAT 35E (IS-35E),2017-041A,2026-03-01T10:38:38.573664,1.00270313,.000219,0.0143,213.7902,122.7820,307.8024,0,U,42818,999,3173,0,-.257E-5,0
INTELSAT 37E (IS-37E),2017-059A,2026-03-01T10:22:38.662752,1.00271463,.0002285,0.0147,121.3955,211.2444,324.2340,0,U,42950,999,3098,0,-.159E-5,0
AZERSPACE 2 (IS-38),2018-074A,2026-03-01T05:20:38.853024,1.00268768,.0001464,0.0240,150.6632,188.0494,305.6030,0,U,43632,999,2736,0,0,0
HORIZONS-3E,2018-074B,2026-03-01T08:59:19.779936,1.00271795,.0000704,0.0030,233.9244,86.7354,142.3058,0,U,43633,999,2726,0,-.49E-6,0
AT&T T-16,2019-034A,2026-03-01T09:31:36.797952,1.00272662,.0000876,0.0206,102.4851,83.4546,15.2852,0,U,44333,999,2455,0,-.134E-5,0
INTELSAT 39 (IS-39),2019-049B,2026-03-01T11:59:52.973088,1.00268787,.0000607,0.0262,143.4222,22.0639,235.7363,0,U,44476,999,2404,0,0,0
GALAXY 30 (G-30),2020-056C,2026-03-01T09:45:39.199680,1.00271297,.0002071,0.0191,126.8337,227.9721,185.7736,0,U,46114,999,2021,0,.19E-6,0
GALAXY 33 (G-33),2022-128A,2026-03-01T08:25:19.594272,1.00270270,.0001965,0.0207,89.5662,243.1959,179.6830,0,U,54026,999,1266,0,.61E-6,0
GALAXY 34 (G-34),2022-128B,2026-03-01T08:23:20.433120,1.00271938,.0001391,0.0227,105.6029,236.1204,174.2470,0,U,54027,999,1283,0,.41E-6,0
GALAXY 31 (G-31),2022-153A,2026-03-01T12:21:28.370016,1.00271763,.0001546,0.0213,119.3371,224.8276,239.4929,0,U,54243,999,605,0,-.5E-7,0
GALAXY 32 (G-32),2022-153B,2026-03-01T05:09:55.454688,1.00269681,.0003055,0.0199,134.5633,214.7397,156.2099,0,U,54244,999,1206,0,0,0
GALAXY 35 (G-35),2022-170A,2026-03-01T10:17:18.483360,1.00271457,.0002103,0.0171,121.6112,214.6678,244.1640,0,U,54741,999,1181,0,-.18E-5,0
GALAXY 36 (G-36),2022-170B,2026-03-01T10:23:17.801952,1.00270978,.0001882,0.0126,156.8334,234.1793,195.0232,0,U,54742,999,1169,0,-.203E-5,0
GALAXY 37 (G-37),2023-112A,2026-03-01T12:24:28.152000,1.00269896,.0002104,0.0267,133.5307,209.5454,235.3647,0,U,57493,999,946,0,0,0
