OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
BEIJING 1,2005-043A,2026-03-01T12:52:00.315264,14.63450859,.001334,98.2709,193.2622,257.8585,102.1123,0,U,28890,999,8490,.10554E-3,.498E-5,0
HUANJING 1A (HJ-1A),2008-041A,2026-03-01T13:01:02.502912,14.83688425,.0020229,97.6619,50.6047,128.3729,231.9307,0,U,33320,999,94244,.25359E-3,.2051E-4,0
HUANJING 1B (HJ-1B),2008-041B,2026-03-01T12:46:30.382176,14.83077315,.0036394,97.6467,54.0804,174.3353,185.8280,0,U,33321,999,94245,.17892E-3,.1421E-4,0
YAOGAN-4,2008-061A,2026-03-01T08:28:40.647936,14.82947234,.0015755,97.9241,354.7226,64.3283,295.9555,0,U,33446,999,92968,.20238E-3,.1592E-4,0
DEIMOS-1,2009-041A,2026-03-01T11:20:34.838016,14.75099006,.0001884,97.7237,222.4560,131.5167,228.6205,0,U,35681,999,89100,.13671E-3,.874E-5,0
UK-DMC 2,2009-041C,2026-03-01T13:37:46.961760,14.75829797,.0001097,97.8631,198.2897,88.2704,271.8631,0,U,35683,999,89069,.20144E-3,.1332E-4,0
DMC3-FM1,2015-032A,2026-03-01T13:53:03.690816,14.85595894,.0006811,97.6632,289.8767,55.4292,304.7566,0,U,40715,999,57393,.7638E-4,.61E-5,0
DMC3-FM2,2015-032B,2026-03-01T12:48:15.670944,14.85602084,.0007477,97.6690,291.3332,59.8960,300.2996,0,U,40716,999,57392,.13823E-3,.1145E-4,0
DMC3-FM3,2015-032C,2026-03-01T13:21:22.610016,14.85565011,.0006872,97.6744,293.0387,60.5263,299.6637,0,U,40717,999,57393,.67997E-4,.536E-5,0
